Name,Speaker,Display,Japanese,Translation,KR
e3512.nss,,,　君と彼女と彼女の恋。,This love story is between YOU and HER and HER.,당신과 그녀와 그녀의 사랑.
e3512.nss,,,　その結末を導く、最後の選択。,And this is YOUR final choice.,그 결말을 맺을 마지막 선택.
e3512.nss,,,　一度きりの、選択。,YOU'LL only get one chance to make it.,한 번뿐인 선택.
e3512.nss,,,　君が、選ぶのは――,Who will YOU choose?,당신이 선택하는 건...
e3512.nss,,,　君が愛を、告げるのは――,Who do YOU love?,당신이 사랑을 고백하는 건...
e3512.nss,,,　★注意★,★WARNING★,★주의★
e3512.nss,,,　これからデバッグ用の動きの説明を行います。,The following is the debug guide.,지금부터 디버깅용 움직임을 설명하겠습니다.
e3512.nss,,,　決して本番用の演出やテキストではないので気をつけて下さい。,"Please note, the text or effects found here are not intended for the finished product.",결코 실전용 연줄이나 텍스트가 아니니 주의하십시오.
e3512.nss,,,　美雪（画面右方向）にマウスをよせるとこう動きます。,Move your cursor near Miyuki (right side of the screen) and the screen shifts like so.,미유키(화면 오른쪽)에 마우스를 대면 이렇게 움직입니다.
e3512.nss,,,　美雪を選択しました。,You have chosen Miyuki.,미유키를 선택했습니다.
e3512.nss,,,　アオイ（画面左方向）にマウスをよせるとこう動きます。,Move your cursor near Aoi (left side of the screen) and the screen shifts like so.,아오이(화면 왼쪽)에 마우스를 대면 이렇게 움직입니다.
e3512.nss,,,　アオイを選択しました。,You have chosen Aoi.,아오이를 선택했습니다.
e3512.nss,,,　中心点に戻りました。,You have returned to the middle.,가운데로 돌아왔습니다.
e3512.nss,,,　原則としてどちらも選んでいない状態は無いと思います。,There is no option to choose neither.,원칙적으로 어느 쪽도 선택하지 않는 경우는 없다고 생각합니다.
e3512.nss,,,　マウス操作でリアルタイムに画面が動いてくれるとよいですが、そこは篠原さんの調整にお任せします。,"Hopefully the screen will move in real time with the cursor, but we'll leave that to Shinohara-san.","마우스 조작에 따라 실시간으로 화면이 움직여주면 좋겠지만, 그건 시노하라 씨의 조정에 맡기겠습니다."
e3512.nss,,,　以上、説明を終了します。,This concludes the debug guide.,"이상, 설명을 마치겠습니다."
e3512.nss,,,　選択をどうぞ・・・,Now make your choice...,선택 하시죠...
e3521a.nss,,,,,
e3521a.nss,Sone Miyuki,,「本当に……」,"""Are you sure...""","""정말로..."""
e3521a.nss,Sone Miyuki,,「私で、いいの……？」,"""...I'm the one you want?""","""나로 괜찮아...?"""
e3521a.nss,Sone Miyuki,,「こんな、私を……愛してくれるの？」,"""Can you still love me... after everything I did?""","""이런 나를... 사랑해주는 거야?"""
e3521a.nss,,CHOICE,"""愛している""","""I can, and I do.""","""사랑해"""
e3521a.nss,,CHOICE,"""信じてくれるか？""","""Will you trust me?""","""믿어줄래?"""
e3521a.nss,,CHOICE,"""証明できるものはないけど""","""I know I can't prove it...""","""증명할 수 없지만..."""
e3521a.nss,,CHOICE,"""ふたりを結ぶのは選択肢だけだけど""","""I know all we have are these choices...""","""두 사람이 맺어지는 것은 선택지뿐이지만..."""
e3521a.nss,,CHOICE,"""ただのクリックだけど""","""Just the click of a mouse...""","""그냥 클릭이지만..."""
e3521a.nss,,CHOICE,"""その向こうにある、俺の気持ちを""","""But my feelings behind the screen are the real deal.""","""그 너머에 있는 내 마음을"""
e3521a.nss,,CHOICE,"""信じてくれるか？""","""Will you believe me?""","""믿어줄래?"""
e3521a.nss,Sone Miyuki,,「信じる」,"""I will.""","""믿어."""
e3521a.nss,Sone Miyuki,,「貴方が、この選択肢を選んでくれた」,"""YOU chose me.""","""네가 이 선택지를 골라줬어."""
e3521a.nss,Sone Miyuki,,「私との物語の結末を知りたいって、願ってくれた」,"""So clearly YOU wanted to see how my story ends.""","""나와 이야기의 결말을 알고 싶다고 바랬어."""
e3521a.nss,Sone Miyuki,,「それが……愛の証明、だよ」,"""To me... that's all the proof I need.""","""그게... 사랑의 증명이야."""
e3521a.nss,,CHOICE,"""元の世界に戻っても、俺たちは結ばれる""","""Even after the world resets, we'll still be together.""","""원래 세계로 돌아가도 우리는 맺어질 수 있어"""
e3521a.nss,,CHOICE,"""そうだよな？""","""Won't we?""","""그렇지?"""
e3521a.nss,Sone Miyuki,,「うん」,"""Yeah.""","""응."""
e3521a.nss,,CHOICE,"""一緒に、戻ろう""","""Let's go back.""","""같이 돌아가자"""
e3521a.nss,Sone Miyuki,,「うん、だって――私は、知ってるから」,"""Yeah... Besides, I know full well...""","""응... 왜냐면 나는 알고 있으니까..."""
e3521a.nss,Sone Miyuki,,「君が私を愛してくれてるって」,"""...just how much YOU love me.""","""당신이 나를 사랑해 준다고..."""
e3521a.nss,Sone Miyuki,,「永遠の愛が、そこにはあるって」,"""And I know our love is eternal.""","""영원한 사랑이 거기에 있다고..."""
e3521a.nss,,CHOICE,"""……そうだ""","""...Yeah.""","""...그래"""
e3521a.nss,,CHOICE,"""それが、運命なのだ""","""It's fate.""","""그것이 운명이다"""
e3521a.nss,,CHOICE,"""それじゃあ――美雪""","""...Let's go, Miyuki.""","""그럼, 미유키..."""
e3521a.nss,Sone Miyuki,,「うん」,"""Okay.""","""응."""
e3521a.nss,,CHOICE,"""俺たちは、振り返る""","""We turn back...""","""우리는 뒤를 돌아봤다"""
e3521a.nss,,CHOICE,"""そこにもう彼女はいない""","""...but she's already gone.""","""이제 그곳에 그녀는 없다"""
e3521a.nss,,CHOICE,"""彼女が誰だったか""","""Who was she?""","""그녀가 누구였는지"""
e3521a.nss,,CHOICE,"""それすらも、わからないことになる""","""Now we'll never know.""","""그것조차 알 수 없게 된다"""
e3521a.nss,,CHOICE,"""言いようのない寂しさが襲う""","""I'm overcome with an indescribable sense of loss.""","""말할 수 없는 외로움이 엄습한다"""
e3521a.nss,,CHOICE,"""すぐに、寂しかったことさえ忘れるだろう""","""But it'll probably fade soon.""","""곧 외로웠다는 것조차 잊어버리겠지"""
e3521a.nss,,CHOICE,"""でも、これが、俺の選んだ結末""","""Still, this is the path I chose.""","""하지만 이것은 내가 선택한 결말"""
e3521a.nss,,CHOICE,"""ふさわしい罰なのだ""","""It's my just desserts.""","""합당한 벌인 것이다"""
e3521a.nss,Sone Miyuki,,「正しいことを、しましょう」,"""Let's make this right.""","""옳은 일을 하자."""
e3521a.nss,,CHOICE,"""地面に落ちたスマートフォン""","""Her phone lies forgotten on the ground.""","""땅에 떨어져 있는 스마트폰"""
e3521a.nss,,CHOICE,"""美雪は画面を確認する""","""She checks the screen.""","""미유키는 화면을 확인했다"""
e3521a.nss,,CHOICE,"""セカイをロールバックするために""","""Then she taps the Call button...""","""세계를 롤백하기 위해서..."""
e3521a.nss,,CHOICE,"""発信ボタンに手をかける""","""...and starts the rollback.""","""통화 버튼을 눌렀다"""
e3521a.nss,Sone Miyuki,,「ねえ、お願い」,"""Would you do me a favor?""","""부탁이야."""
e3521a.nss,Sone Miyuki,,「今度はちゃんと――私にキスしてね」,"""Will you kiss me? Like, actually kiss me this time?""","""이번에는 제대로 내게 키스해줘."""
e3521a.nss,Sone Miyuki,,「あの時……すごく、すごく恥ずかしかったんだから」,"""Last time around... God, that was so mortifying...""","""그때는... 너무 부끄러웠으니까..."""
e3521a.nss,,CHOICE,"""わかってる""","""Yeah, I know.""","""알고 있다"""
e3521a.nss,,CHOICE,"""今度はきっと、キスできる""","""This time I'm sure I can make it happen.""","""이번에는 분명 키스할 수 있어"""
e3521a.nss,,CHOICE,"""ふたりは、永遠の愛を誓ったのだから""","""After all, we've pledged our eternal love to each other.""","""우리 둘은 영원한 사랑을 맹세했으니까"""
e3521a.nss,Sone Miyuki,,「……うん」,"""...Right.""","""...응."""
e3521a.nss,,CHOICE,"""胸いっぱいの希望と""","""With our hearts full of hope...""","""가슴 벅찬 희망과..."""
e3521a.nss,,CHOICE,"""溢れ出るほどの愛と""","""...and overflowing love...""","""흘러넘칠 정도의 사랑과..."""
e3521a.nss,,CHOICE,"""消えかけた寂しさを、胸に――""","""...and the last lingering traces of remorse...""","""사라질 것 같은 외로움을 가슴에 두고..."""
e3521a.nss,,CHOICE,"""俺たちは、発信した""","""...we send the signal.""","""우리는 발신했다"""
e3521b.nss,,,,,
e3521b.nss,Mukou Aoi,,「シンイチ……」,"""Shinichi...""","""신이치..."""
e3521b.nss,Mukou Aoi,,「ありがとう……なの……」,"""Thank you...""","""고마워... 인 거야..."""
e3521b.nss,Mukou Aoi,,"「これでもう、アオイ……
　おもいのこすことは、なにも……」","""Now Aoi has...
no regrets...""","
""이걸로 아오이... 미련 같은 건 아무것도..."""
e3521b.nss,Mukou Aoi,,「………………」,"""......""","""......"""
e3521b.nss,,CHOICE,"""ないわけが、ない""","""Don't pretend you don't have any.""","""없을 리가 없다"""
e3521b.nss,,CHOICE,"""たくさん、やりたいことがあった""","""There's so much we still haven't done!""","""잔뜩 하고 싶은 게 있다"""
e3521b.nss,,CHOICE,"""たくさん、愛し合いたかった""","""I wanted to spend more time with you...""","""많이 사랑하고 싶었다"""
e3521b.nss,,CHOICE,"""はっきり約束だってしたのに""","""We promised, didn't we?""","""분명 약속이라고 했는데..."""
e3521b.nss,,CHOICE,"""まだ、デートだって、してない――""","""And we still haven't gone on any dates—!""","""아직 데이트도 못 했다고!"""
e3521b.nss,Sone Miyuki,,「すればいいじゃない」,"""YOU'LL get another chance.""","""하면 되잖아."""
e3521b.nss,Mukou Aoi,,「え……？」,"""Huh...?""","""어...?"""
e3521b.nss,Sone Miyuki,,「よく考えなさい」,"""Use YOUR brain.""","""잘 생각해봐."""
e3521b.nss,Sone Miyuki,,「あなたたちは、これからだって、いつでも、一緒にいられるはずよ」,"""YOU two can see each other as much as YOU want from now on.""","""너희는 이제부터 언제든 함께 있을 수 있어."""
e3521b.nss,Sone Miyuki,,「……私とは、違って」,"""...Unlike me.""","""...나와는 다르게."""
e3521b.nss,,CHOICE,"""それはどういう……""","""What do you mean...?""","""그게 무슨...?"""
e3521b.nss,Sone Miyuki,,「バカ！」,"""Shut up, nimrod!""","""바보!"""
e3521b.nss,Sone Miyuki,,「それを恋敵に教えられるほど、お人好しじゃないわ！」,"""If YOU think I'm nice enough to help my own romantic rival, think again!""","""그걸 라이벌한테 가르쳐줄 정도로 착한 사람 아니거든!"""
e3521b.nss,,CHOICE,"""美雪はそう言って、背を向けた""","""Miyuki turns away.""","""미유키는 그렇게 말하고 돌아섰다"""
e3521b.nss,Mukou Aoi,,「ミユキ！」,"""Miyuki!""","""미유키!"""
e3521b.nss,Sone Miyuki,,「……なによ？」,"""...What do you want?""","""...뭐야?"""
e3521b.nss,,CHOICE,"""声は震えている""","""Her voice shakes.""","""목소리가 떨리고 있다"""
e3521b.nss,Mukou Aoi,,「アオイと、ミユキは、シンユウ、だよね？」,"""We'll always be best friends... won't we?""","""아오이랑 미유키는 친구 맞지?"""
e3521b.nss,Sone Miyuki,,「…………バカ」,"""......Dummy.""","""......바보."""
e3521b.nss,,CHOICE,"""彼女は背中を向けたまま――""","""She keeps her back turned as she speaks.""","""미유키는 등을 돌린 채..."""
e3521b.nss,Sone Miyuki,,「親友だから、幸せを、祈ってあげてるんでしょ！」,"""Why else would I want you to be happy?!""","""친구니까 행복을 빌어주는 거지!"""
e3521b.nss,Sone Miyuki,,「勝手に幸せに暮らしなさい！！」,"""Now go enjoy your stupid happily ever after!!!""","""마음대로 행복하게 살아!!"""
e3521b.nss,,CHOICE,"""そう言って、美雪は屋上から消えた""","""With that, Miyuki walks off.""","""그렇게 말하고 미유키는 옥상에서 사라졌다"""
e3521b.nss,,CHOICE,"""どんな言葉も、言葉にならない""","""I have no words.""","""아무 말도 할 수 없다"""
e3521b.nss,,CHOICE,"""美雪の想いに、報えない俺が――""","""I couldn't reciprocate her feelings for me...""","""미유키의 마음에 답할 수 없는 내가..."""
e3521b.nss,,CHOICE,"""彼女から、エールをもらったのだ""","""...and yet here she is, rooting for me anyway.""","""미유키에게 응원받은 것이다"""
e3521b.nss,,CHOICE,"""俺は、脳味噌を振り絞り、考える""","""Desperately, I rack my brain.""","""나는 머리를 쥐어짰다"""
e3521b.nss,,CHOICE,"""美雪は、いい加減な嘘をつかない""","""I know Miyuki wouldn't lie to me about something like that.""","""미유키는 어설픈 거짓말은 하지 않는다"""
e3521b.nss,,CHOICE,"""なにか方法があるはずだ""","""Which means there's got to be a way...""","""무슨 방법이 있을 거다"""
